amount,transactionType,sender_directMatchWithSDN,sender_terroristAffiliation,sender_highRiskCountry,sender_secondarySanctionsRisk,sender_sectoralSanctions,sender_FATFListCountryStatus,sender_antiMoneyLaundering,receiver_directMatchWithSDN,receiver_terroristAffiliation,receiver_highRiskCountry,receiver_secondarySanctionsRisk,receiver_sectoralSanctions,receiver_FATFListCountryStatus,receiver_antiMoneyLaundering,senderCountry,receiverCountry
2856985,Crypto,False,True,True,True,False,black,True,True,False,False,True,False,black,False,Germany,Russia
667998,Check,False,False,True,False,False,black,False,False,True,True,False,True,black,True,China,Germany
1922502,SWIFT,True,True,True,True,False,black,True,True,True,False,True,False,none,False,Brazil,Switzerland
3237236,ACH Transfer,True,True,True,True,False,none,True,False,True,True,False,False,black,False,United Kingdom,Germany
3352006,Check,True,True,False,True,False,black,True,True,True,True,True,True,grey,True,United States,Russia
1713678,Check,False,False,True,False,True,grey,True,False,False,False,True,True,black,False,Brazil,Brazil
1051046,Wire Transfer,True,True,True,True,True,black,False,False,True,True,False,False,none,True,United Kingdom,Switzerland
3485338,Wire Transfer,True,False,True,False,False,none,True,False,True,False,False,False,black,True,United States,China
2656224,Wire Transfer,False,False,False,True,False,grey,False,True,True,True,False,False,grey,False,Switzerland,China
864904,Wire Transfer,True,True,False,True,False,grey,True,True,False,False,True,False,black,True,Brazil,China
4019253,ACH Transfer,False,True,False,True,True,grey,False,True,False,False,True,True,black,True,Germany,Brazil
4431891,Crypto,True,False,False,True,True,none,False,False,True,False,False,False,black,True,Brazil,Switzerland
1833814,Crypto,True,True,True,True,False,none,True,True,False,True,False,True,black,False,Germany,India
1364521,Wire Transfer,True,False,False,False,False,none,False,True,False,True,False,False,none,True,China,India
1747020,Check,False,False,True,True,False,none,False,False,False,False,False,True,black,True,India,Germany
84327,ACH Transfer,True,False,True,False,False,none,True,True,True,True,False,True,grey,True,Switzerland,Russia
291639,ACH Transfer,False,False,False,False,False,black,False,True,False,True,False,False,none,False,India,Germany
1644401,Wire Transfer,True,True,False,True,True,none,True,False,True,False,False,True,black,True,Germany,China
4483617,Crypto,True,False,False,False,True,grey,False,True,False,True,False,False,grey,True,India,China
2944781,Wire Transfer,True,False,False,False,False,none,False,True,True,True,True,False,none,False,Russia,India
2519698,Crypto,False,True,False,True,True,none,True,True,True,False,False,False,grey,False,Russia,Russia
4723688,Check,False,True,True,False,True,grey,False,False,False,True,True,False,none,True,India,India
170671,ACH Transfer,False,False,True,True,False,none,True,True,True,True,False,True,black,True,Germany,United Kingdom
262062,ACH Transfer,False,True,True,False,False,black,False,False,True,True,True,False,black,True,Switzerland,Germany
2366203,SWIFT,False,True,False,False,True,black,False,True,False,True,True,True,grey,True,Switzerland,Brazil
2609250,Check,False,True,True,False,True,none,True,False,False,True,False,False,none,False,Germany,Germany
935929,Check,False,False,True,True,False,grey,False,True,False,False,False,True,grey,True,Brazil,Russia
776062,SWIFT,False,True,False,False,True,none,True,True,True,False,True,False,grey,False,India,United States
600450,ACH Transfer,False,False,False,False,True,grey,False,True,False,False,False,True,black,False,India,China
4184881,ACH Transfer,True,True,False,False,True,none,True,True,False,True,False,False,none,False,United Kingdom,China
1459829,Crypto,True,False,True,False,True,black,False,True,False,False,True,False,black,False,Switzerland,United Kingdom
2168054,ACH Transfer,True,False,False,True,True,black,False,True,False,True,False,True,black,True,India,United States
3760230,Wire Transfer,True,False,True,True,True,none,False,True,False,False,False,True,grey,True,Germany,Russia
14119,Wire Transfer,True,False,False,False,True,grey,False,False,True,False,True,False,none,True,Switzerland,United States
1282033,ACH Transfer,False,False,False,False,True,none,True,False,True,True,True,False,grey,True,India,India
1953837,Wire Transfer,True,False,True,True,True,grey,False,True,True,True,True,True,none,True,United States,United Kingdom
3399462,ACH Transfer,True,False,True,True,True,none,True,False,True,True,True,True,black,False,Switzerland,United Kingdom
2018599,ACH Transfer,True,False,True,False,True,black,False,True,True,False,True,False,black,False,China,Brazil
3898382,Wire Transfer,False,False,True,False,False,black,True,False,False,False,False,True,grey,False,Germany,United States
243167,ACH Transfer,False,True,False,False,True,none,False,True,True,True,False,True,none,True,Switzerland,China
2348857,ACH Transfer,True,False,True,False,True,grey,False,True,False,True,False,True,black,False,Germany,Brazil
3552923,Wire Transfer,True,False,True,True,False,black,False,True,False,True,False,False,none,False,Brazil,United States
4977892,SWIFT,False,False,True,True,False,black,True,True,False,False,True,True,black,True,Switzerland,India
3208099,SWIFT,True,True,True,False,True,none,True,False,False,False,False,True,grey,False,China,China
4278982,SWIFT,True,False,False,False,False,black,True,True,False,True,False,True,grey,False,United Kingdom,China
2917459,Crypto,False,False,True,True,True,grey,False,True,True,False,False,False,none,True,Brazil,Germany
4033825,ACH Transfer,True,False,False,True,True,black,False,True,True,False,False,True,none,True,United States,Germany
3518032,Check,False,True,True,False,True,none,True,False,False,True,True,True,grey,True,Germany,United Kingdom
3323986,Crypto,True,True,False,True,True,black,False,False,False,False,False,True,grey,False,Switzerland,Russia
934588,ACH Transfer,True,True,False,False,False,black,True,False,False,False,False,True,none,True,Russia,United Kingdom
923719,Check,False,False,False,False,True,black,True,True,False,True,True,True,black,False,United Kingdom,Russia
2159884,ACH Transfer,False,True,True,True,True,black,False,True,False,False,False,False,none,True,China,Switzerland
524206,Crypto,False,False,False,True,True,grey,False,True,True,False,False,False,none,True,India,India
781587,Crypto,False,False,True,True,False,none,True,False,True,False,False,True,none,True,Germany,United States
4921901,Wire Transfer,True,True,True,False,False,black,True,True,False,False,False,True,black,False,Brazil,Germany
3718462,Crypto,False,True,True,True,True,grey,True,True,True,True,True,True,black,True,China,India
1177936,ACH Transfer,False,True,True,False,False,black,True,True,False,False,True,True,black,False,United Kingdom,India
289078,Check,True,True,True,False,False,black,False,True,True,False,False,False,grey,False,Germany,United States
4375163,SWIFT,False,True,False,True,True,none,False,False,True,True,True,False,black,False,India,India
1487024,SWIFT,True,True,False,True,False,grey,False,True,False,False,False,False,grey,False,United Kingdom,United States
555837,SWIFT,False,True,True,False,False,grey,True,False,False,False,False,True,black,False,Switzerland,Germany
4545435,Crypto,False,True,False,True,True,grey,False,True,False,True,True,False,black,False,Switzerland,United Kingdom
2065824,SWIFT,False,True,False,False,True,grey,True,False,False,True,False,False,grey,True,Russia,Russia
2976704,Check,True,True,False,False,False,black,True,True,False,False,False,False,black,True,United States,Russia
4313757,Check,False,True,True,False,False,grey,False,True,True,False,False,False,black,True,China,United Kingdom
2507016,Check,False,True,True,True,True,grey,True,False,True,False,False,True,none,True,India,United States
1597785,ACH Transfer,False,True,True,False,False,none,True,True,False,True,False,True,grey,False,United Kingdom,Switzerland
3887653,ACH Transfer,True,True,False,True,True,grey,True,False,False,False,True,False,black,False,China,Switzerland
3711705,SWIFT,True,False,False,False,False,none,False,True,True,True,False,False,black,True,Russia,Russia
1141234,ACH Transfer,True,False,False,True,False,grey,False,True,True,True,False,False,grey,True,United States,India
1770540,Wire Transfer,True,False,False,False,False,none,False,True,False,False,False,True,none,False,India,United Kingdom
3792170,Wire Transfer,False,True,True,False,False,black,False,False,False,False,False,True,grey,True,United States,Germany
322618,ACH Transfer,True,True,True,False,True,black,True,False,True,True,True,False,none,False,India,Brazil
26184,Check,True,False,False,True,True,none,False,True,True,True,True,False,grey,False,Germany,India
1734574,Wire Transfer,True,False,False,True,True,black,True,True,False,True,False,False,black,False,Switzerland,Brazil
4781216,Wire Transfer,True,True,False,True,False,none,False,False,True,True,False,False,none,True,India,Brazil
4561422,Crypto,True,True,False,False,False,black,True,True,True,True,False,False,none,False,United Kingdom,United States
420811,SWIFT,False,True,True,False,False,grey,False,False,False,False,True,True,grey,True,United States,Switzerland
509140,ACH Transfer,False,True,True,True,False,none,False,True,True,True,True,False,grey,True,India,China
4187657,ACH Transfer,True,False,False,False,False,black,False,False,False,True,False,False,none,False,Germany,China
4479782,SWIFT,False,False,False,True,False,none,False,False,False,False,True,True,black,True,Switzerland,China
3616981,Wire Transfer,False,False,False,False,True,grey,True,True,True,False,True,True,none,True,Switzerland,China
4704015,SWIFT,False,True,False,False,True,grey,False,False,False,True,False,False,black,False,Germany,Switzerland
3655433,ACH Transfer,False,True,True,False,False,grey,True,False,True,False,False,False,none,True,Germany,Germany
1965771,Check,True,False,True,False,True,black,False,False,False,True,True,True,none,False,United States,Russia
2338903,ACH Transfer,False,False,False,False,False,grey,False,False,False,False,False,True,grey,False,Switzerland,Brazil
2318514,Wire Transfer,True,True,True,True,True,black,False,True,False,False,True,True,black,False,United Kingdom,Germany
3559145,Crypto,True,True,True,False,False,none,True,False,False,False,True,False,none,True,Russia,Germany
4784722,Wire Transfer,True,True,False,False,False,grey,True,True,False,False,True,False,black,True,China,Switzerland
4238190,Crypto,False,True,False,True,True,black,False,False,False,True,False,False,grey,False,Brazil,India
1417550,SWIFT,False,False,True,False,True,black,False,False,True,True,True,False,none,True,Brazil,Brazil
4414044,Check,True,False,True,True,True,none,True,False,False,False,False,True,black,False,Brazil,India
3168572,Check,False,True,True,False,False,none,True,True,False,False,False,False,none,False,India,Germany
3739116,Crypto,False,True,False,True,False,black,False,False,False,False,False,True,none,False,Russia,Switzerland
4244532,SWIFT,False,False,True,False,True,grey,False,False,True,True,True,False,black,False,Germany,India
1898212,ACH Transfer,False,True,True,False,True,grey,False,False,False,True,True,False,grey,False,India,United States
2952404,Crypto,False,True,False,True,True,black,True,False,False,False,True,False,black,True,China,Brazil
2347869,SWIFT,False,False,False,True,False,grey,True,True,False,False,True,True,none,True,United States,Russia
2534356,Crypto,True,True,True,True,False,none,False,True,False,True,False,False,none,False,Brazil,Brazil
230335,ACH Transfer,True,False,True,True,True,black,False,False,False,True,True,True,grey,False,United States,India
2349233,SWIFT,True,True,False,True,True,grey,True,True,True,False,True,True,black,True,Russia,Russia
3915858,Wire Transfer,True,False,False,True,False,grey,False,True,False,True,True,False,grey,False,Brazil,United Kingdom
1602247,SWIFT,False,True,False,True,True,black,True,False,False,False,False,True,none,True,Germany,United Kingdom
2918646,Crypto,True,False,False,True,True,none,False,True,False,False,True,False,none,True,China,United Kingdom
3255752,Check,False,True,False,False,True,none,False,True,False,False,False,True,none,False,United Kingdom,China
2069905,Check,False,True,False,True,True,grey,True,False,False,False,False,True,none,True,Switzerland,China
2725986,ACH Transfer,False,False,False,True,False,grey,False,False,False,False,False,False,none,False,India,United States
